Month Name,Month,Year,Query Count,Query Text,Month Num,Rank,,,,,,,,,,
June,,2015,10,accident report form,6,24413,,,,,,,,,,
June,,2015,27,accident reports,6,7822,,,,,,,,,,
June,,2015,10,airbnb,6,24413,,,,,,,,,,
June,,2015,8,airport,6,28780,,,,,,,,,,
June,,2015,8,alarm permit,6,28780,,,,,,,,,,
June,,2015,8,alcohol,6,28780,,,,,,,,,,
June,,2015,8,ambulance rate,6,28780,,,,,,,,,,
June,,2015,7,andre cooper,6,31551,,,,,,,,,,
June,,2015,23,animal,6,9894,,,,,,,,,,
June,,2015,18,Animal,6,13846,,,,,,,,,,
June,,2015,8,animal care,6,28780,,,,,,,,,,
June,,2015,107,animal control,6,819,,,,,,,,,,
June,,2015,69,Animal control,6,1787,,,,,,,,,,
June,,2015,7,ANIMAL CONTROL,6,31551,,,,,,,,,,
June,,2015,23,Animal shelter,6,9894,,,,,,,,,,
June,,2015,15,animal shelter,6,17757,,,,,,,,,,
June,,2015,8,Antioch,6,28780,,,,,,,,,,
June,,2015,34,application,6,5549,,,,,,,,,,
June,,2015,41,applications,6,4203,,,,,,,,,,
June,,2015,9,arrest,6,26399,,,,,,,,,,
June,,2015,12,arrest record,6,21410,,,,,,,,,,
June,,2015,43,arrest records,6,3912,,,,,,,,,,
June,,2015,12,arrest warrants,6,21410,,,,,,,,,,
June,,2015,18,arrests,6,13846,,,,,,,,,,
June,,2015,8,artober,6,28780,,,,,,,,,,
June,,2015,28,assessor,6,7373,,,,,,,,,,
June,,2015,21,Assessor,6,11275,,,,,,,,,,
June,,2015,9,assessor of property,6,26399,,,,,,,,,,
June,,2015,18,auction,6,13846,,,,,,,,,,
June,,2015,10,auto auction,6,24413,,,,,,,,,,
June,,2015,9,backflow,6,26399,,,,,,,,,,
June,,2015,22,background check,6,10472,,,,,,,,,,
June,,2015,8,Barbara  Malone,6,28780,,,,,,,,,,
June,,2015,26,beaman park,6,8239,,,,,,,,,,
June,,2015,16,beaman park opens,6,16227,,,,,,,,,,
June,,2015,10,bellevue,6,24413,,,,,,,,,,
June,,2015,10,benefit board,6,24413,,,,,,,,,,
June,,2015,22,benefits,6,10472,,,,,,,,,,
June,,2015,22,bids,6,10472,,,,,,,,,,
June,,2015,11,big band,6,22840,,,,,,,,,,
June,,2015,7,Big band,6,31551,,,,,,,,,,
June,,2015,7,billy davis,6,31551,,,,,,,,,,
June,,2015,45,birth certificate,6,3654,,,,,,,,,,
June,,2015,9,Birth certificate,6,26399,,,,,,,,,,
June,,2015,10,birth certificates,6,24413,,,,,,,,,,
June,,2015,7,board of education,6,31551,,,,,,,,,,
June,,2015,8,board of health,6,28780,,,,,,,,,,
June,,2015,10,booking,6,24413,,,,,,,,,,
June,,2015,9,brush collection,6,26399,,,,,,,,,,
June,,2015,9,brush pick up,6,26399,,,,,,,,,,
June,,2015,24,brush pickup,6,9261,,,,,,,,,,
June,,2015,22,budget,6,10472,,,,,,,,,,
June,,2015,8,budget hearings,6,28780,,,,,,,,,,
June,,2015,18,building codes,6,13846,,,,,,,,,,
June,,2015,28,building permit,6,7373,,,,,,,,,,
June,,2015,31,building permits,6,6392,,,,,,,,,,
June,,2015,9,Building Permits,6,26399,,,,,,,,,,
June,,2015,8,building setback,6,28780,,,,,,,,,,
June,,2015,29,business license,6,7012,,,,,,,,,,
June,,2015,8,business tax,6,28780,,,,,,,,,,
June,,2015,9,buzzsaw,6,26399,,,,,,,,,,
June,,2015,11,calendar,6,22840,,,,,,,,,,
June,,2015,9,career,6,26399,,,,,,,,,,
June,,2015,10,careers,6,24413,,,,,,,,,,
June,,2015,7,Careers,6,31551,,,,,,,,,,
June,,2015,11,case,6,22840,,,,,,,,,,
June,,2015,8,Castleman,6,28780,,,,,,,,,,
June,,2015,33,Centennial park,6,5822,,,,,,,,,,
June,,2015,29,centennial park,6,7012,,,,,,,,,,
June,,2015,9,certificate of occupancy,6,26399,,,,,,,,,,
June,,2015,19,chancery court,6,12942,,,,,,,,,,
June,,2015,11,channel 3,6,22840,,,,,,,,,,
June,,2015,9,charter amendment,6,26399,,,,,,,,,,
June,,2015,20,chickens,6,11950,,,,,,,,,,
June,,2015,11,circuit court,6,22840,,,,,,,,,,
June,,2015,10,circuit court clerk,6,24413,,,,,,,,,,
June,,2015,29,civil service,6,7012,,,,,,,,,,
June,,2015,30,civil service rules,6,6674,,,,,,,,,,
June,,2015,8,CIVIL SERVICE RULES,6,28780,,,,,,,,,,
June,,2015,78,codes,6,1461,,,,,,,,,,
June,,2015,8,codes administration,6,28780,,,,,,,,,,
June,,2015,9,codes department,6,26399,,,,,,,,,,
June,,2015,8,community education,6,28780,,,,,,,,,,
June,,2015,7,construction hours,6,31551,,,,,,,,,,
June,,2015,9,council,6,26399,,,,,,,,,,
June,,2015,10,council meeting,6,24413,,,,,,,,,,
June,,2015,26,county clerk,6,8239,,,,,,,,,,
June,,2015,9,court,6,26399,,,,,,,,,,
June,,2015,11,court docket,6,22840,,,,,,,,,,
June,,2015,12,court records,6,21410,,,,,,,,,,
June,,2015,11,crash report,6,22840,,,,,,,,,,
June,,2015,25,crime map,6,8768,,,,,,,,,,
June,,2015,8,Crime map,6,28780,,,,,,,,,,
June,,2015,8,crime suppression unit,6,28780,,,,,,,,,,
June,,2015,29,criminal court,6,7012,,,,,,,,,,
June,,2015,86,criminal court clerk,6,1234,,,,,,,,,,
June,,2015,13,Criminal court clerk,6,20168,,,,,,,,,,
June,,2015,15,Criminal records,6,17757,,,,,,,,,,
June,,2015,11,criminal records,6,22840,,,,,,,,,,
June,,2015,9,Cumberland park,6,26399,,,,,,,,,,
June,,2015,8,cumberland park,6,28780,,,,,,,,,,
June,,2015,11,daily booking list,6,22840,,,,,,,,,,
June,,2015,16,daily permits,6,16227,,,,,,,,,,
June,,2015,8,Dana m Schmidt,6,28780,,,,,,,,,,
June,,2015,8,David A Fox,6,28780,,,,,,,,,,
June,,2015,7,death certificate,6,31551,,,,,,,,,,
June,,2015,7,death records,6,31551,,,,,,,,,,
June,,2015,10,deck,6,24413,,,,,,,,,,
June,,2015,11,Deloitte,6,22840,,,,,,,,,,
June,,2015,9,demolition permit,6,26399,,,,,,,,,,
June,,2015,9,design guidelines,6,26399,,,,,,,,,,
June,,2015,23,development tracker,6,9894,,,,,,,,,,
June,,2015,7,"Director, Bureau of Administrative Services",6,31551,,,,,,,,,,
June,,2015,18,directory,6,13846,,,,,,,,,,
June,,2015,9,disposal,6,26399,,,,,,,,,,
June,,2015,8,diversity,6,28780,,,,,,,,,,
June,,2015,15,divorce,6,17757,,,,,,,,,,
June,,2015,15,divorce papers,6,17757,,,,,,,,,,
June,,2015,12,divorce records,6,21410,,,,,,,,,,
June,,2015,8,Divorce records,6,28780,,,,,,,,,,
June,,2015,12,dmv,6,21410,,,,,,,,,,
June,,2015,9,dog adoption,6,26399,,,,,,,,,,
June,,2015,11,dog license,6,22840,,,,,,,,,,
June,,2015,17,drivers license,6,15102,,,,,,,,,,
June,,2015,32,e permits,6,6069,,,,,,,,,,
June,,2015,13,E permits,6,20168,,,,,,,,,,
June,,2015,9,EAP,6,26399,,,,,,,,,,
June,,2015,12,easements,6,21410,,,,,,,,,,
June,,2015,168,ebid,6,228,,,,,,,,,,
June,,2015,17,Ebid,6,15102,,,,,,,,,,
June,,2015,7,EBID,6,31551,,,,,,,,,,
June,,2015,7,ebs,6,31551,,,,,,,,,,
June,,2015,49,election commission,6,3146,,,,,,,,,,
June,,2015,9,elections,6,26399,,,,,,,,,,
June,,2015,12,electrical owner permits,6,21410,,,,,,,,,,
June,,2015,11,email,6,22840,,,,,,,,,,
June,,2015,10,employee,6,24413,,,,,,,,,,
June,,2015,8,employee directory,6,28780,,,,,,,,,,
June,,2015,21,employee saleries,6,11275,,,,,,,,,,
June,,2015,33,employee self serve,6,5822,,,,,,,,,,
June,,2015,67,employee self service,6,1872,,,,,,,,,,
June,,2015,108,employment,6,804,,,,,,,,,,
June,,2015,10,Employment,6,24413,,,,,,,,,,
June,,2015,8,EMPLOYMENT,6,28780,,,,,,,,,,
June,,2015,8,Employment opportunities,6,28780,,,,,,,,,,
June,,2015,11,emt pay plan,6,22840,,,,,,,,,,
June,,2015,95,ess,6,1025,,,,,,,,,,
June,,2015,10,ESS,6,24413,,,,,,,,,,
June,,2015,9,expungement,6,26399,,,,,,,,,,
June,,2015,7,facility use,6,31551,,,,,,,,,,
June,,2015,11,fema,6,22840,,,,,,,,,,
June,,2015,8,fence,6,28780,,,,,,,,,,
June,,2015,17,finance,6,15102,,,,,,,,,,
June,,2015,13,Finance,6,20168,,,,,,,,,,
June,,2015,13,fingerprint,6,20168,,,,,,,,,,
June,,2015,20,fingerprinting,6,11950,,,,,,,,,,
June,,2015,15,Fire department,6,17757,,,,,,,,,,
June,,2015,7,fire hydrant locations,6,31551,,,,,,,,,,
June,,2015,8,Fire hydrants,6,28780,,,,,,,,,,
June,,2015,7,fire marshall,6,31551,,,,,,,,,,
June,,2015,21,fireworks,6,11275,,,,,,,,,,
June,,2015,8,FIRM,6,28780,,,,,,,,,,
June,,2015,7,fishing,6,31551,,,,,,,,,,
June,,2015,14,flood,6,18917,,,,,,,,,,
June,,2015,22,flood map,6,10472,,,,,,,,,,
June,,2015,14,flood maps,6,18917,,,,,,,,,,
June,,2015,7,flood plan,6,31551,,,,,,,,,,
June,,2015,13,fmla,6,20168,,,,,,,,,,
June,,2015,8,FMLA,6,28780,,,,,,,,,,
June,,2015,8,food stamps,6,28780,,,,,,,,,,
June,,2015,11,form 105,6,22840,,,,,,,,,,
June,,2015,22,forms,6,10472,,,,,,,,,,
June,,2015,7,fort negley,6,31551,,,,,,,,,,
June,,2015,14,free document shredding,6,18917,,,,,,,,,,
June,,2015,11,Friends of Two Rivers Mansion,6,22840,,,,,,,,,,
June,,2015,8,fsa form,6,28780,,,,,,,,,,
June,,2015,9,garbage,6,26399,,,,,,,,,,
June,,2015,7,general services,6,31551,,,,,,,,,,
June,,2015,8,getting e-mail at home,6,28780,,,,,,,,,,
June,,2015,56,gis,6,2553,,,,,,,,,,
June,,2015,10,GIS,6,24413,,,,,,,,,,
June,,2015,11,goats,6,22840,,,,,,,,,,
June,,2015,10,Golf,6,24413,,,,,,,,,,
June,,2015,13,google,6,20168,,,,,,,,,,
June,,2015,7,Grand ole opry hotel,6,31551,,,,,,,,,,
June,,2015,8,greenway,6,28780,,,,,,,,,,
June,,2015,8,guest house,6,28780,,,,,,,,,,
June,,2015,8,gulch,6,28780,,,,,,,,,,
June,,2015,14,hazardous waste,6,18917,,,,,,,,,,
June,,2015,11,head start,6,22840,,,,,,,,,,
June,,2015,9,health,6,26399,,,,,,,,,,
June,,2015,26,health department,6,8239,,,,,,,,,,
June,,2015,18,holidays,6,13846,,,,,,,,,,
June,,2015,9,homeowners associations groups,6,26399,,,,,,,,,,
June,,2015,8,Hospital to home program,6,28780,,,,,,,,,,
June,,2015,18,hotel motel,6,13846,,,,,,,,,,
June,,2015,8,Hours,6,28780,,,,,,,,,,
June,,2015,9,housing,6,26399,,,,,,,,,,
June,,2015,13,hr,6,20168,,,,,,,,,,
June,,2015,9,human resource,6,26399,,,,,,,,,,
June,,2015,81,human resources,6,1365,,,,,,,,,,
June,,2015,12,Human Resources,6,21410,,,,,,,,,,
June,,2015,10,Human resources,6,24413,,,,,,,,,,
June,,2015,60,im,6,2265,,,,,,,,,,
June,,2015,9,IM,6,26399,,,,,,,,,,
June,,2015,12,incident report,6,21410,,,,,,,,,,
June,,2015,11,inmate,6,22840,,,,,,,,,,
June,,2015,51,inmate search,6,2959,,,,,,,,,,
June,,2015,21,Inmate search,6,11275,,,,,,,,,,
June,,2015,19,inmates,6,12942,,,,,,,,,,
June,,2015,79,inside metro,6,1429,,,,,,,,,,
June,,2015,9,Inside Metro,6,26399,,,,,,,,,,
June,,2015,20,interactive maps,6,11950,,,,,,,,,,
June,,2015,12,Internship,6,21410,,,,,,,,,,
June,,2015,12,internship,6,21410,,,,,,,,,,
June,,2015,10,internships,6,24413,,,,,,,,,,
June,,2015,17,iprocurement,6,15102,,,,,,,,,,
June,,2015,9,IRRIGATION METERS,6,26399,,,,,,,,,,
June,,2015,46,isupplier,6,3497,,,,,,,,,,
June,,2015,10,ITS,6,24413,,,,,,,,,,
June,,2015,7,jail,6,31551,,,,,,,,,,
June,,2015,7,jazz on the cumberland,6,31551,,,,,,,,,,
June,,2015,16,job openings,6,16227,,,,,,,,,,
June,,2015,128,jobs,6,543,,,,,,,,,,
June,,2015,45,Jobs,6,3654,,,,,,,,,,
June,,2015,11,Jobs hiring,6,22840,,,,,,,,,,
June,,2015,7,karen johnson school,6,31551,,,,,,,,,,
June,,2015,33,kiva,6,5822,,,,,,,,,,
June,,2015,7,Kronos,6,31551,,,,,,,,,,
June,,2015,7,land use,6,31551,,,,,,,,,,
June,,2015,7,landfill,6,31551,,,,,,,,,,
June,,2015,8,Landlord registration,6,28780,,,,,,,,,,
June,,2015,12,Last week booking pictures,6,21410,,,,,,,,,,
June,,2015,7,lawn sprinkler systems,6,31551,,,,,,,,,,
June,,2015,8,leave of absence,6,28780,,,,,,,,,,
June,,2015,12,lenox village,6,21410,,,,,,,,,,
June,,2015,37,library,6,4896,,,,,,,,,,
June,,2015,8,Library,6,28780,,,,,,,,,,
June,,2015,11,license,6,22840,,,,,,,,,,
June,,2015,13,Lillian St,6,20168,,,,,,,,,,
June,,2015,8,Lindsey white,6,28780,,,,,,,,,,
June,,2015,8,longevity bonus,6,28780,,,,,,,,,,
June,,2015,10,MAGNOLIA BOULEVARD,6,24413,,,,,,,,,,
June,,2015,16,map,6,16227,,,,,,,,,,
June,,2015,24,mapping,6,9261,,,,,,,,,,
June,,2015,148,maps,6,349,,,,,,,,,,
June,,2015,20,Maps,6,11950,,,,,,,,,,
June,,2015,8,mark macy,6,28780,,,,,,,,,,
June,,2015,26,marriage,6,8239,,,,,,,,,,
June,,2015,7,marriage certificate,6,31551,,,,,,,,,,
June,,2015,28,marriage license,6,7373,,,,,,,,,,
June,,2015,14,Marriage license,6,18917,,,,,,,,,,
June,,2015,7,marriage records,6,31551,,,,,,,,,,
June,,2015,12,matter of record,6,21410,,,,,,,,,,
June,,2015,16,mayor,6,16227,,,,,,,,,,
June,,2015,8,McCabe,6,28780,,,,,,,,,,
June,,2015,12,mdha,6,21410,,,,,,,,,,
June,,2015,32,media release,6,6069,,,,,,,,,,
June,,2015,19,Media release,6,12942,,,,,,,,,,
June,,2015,46,media releases,6,3497,,,,,,,,,,
June,,2015,28,Media releases,6,7373,,,,,,,,,,
June,,2015,10,metro 3,6,24413,,,,,,,,,,
June,,2015,8,metro action,6,28780,,,,,,,,,,
June,,2015,19,Metro animal control,6,12942,,,,,,,,,,
June,,2015,14,metro animal control,6,18917,,,,,,,,,,
June,,2015,7,metro clerk,6,31551,,,,,,,,,,
June,,2015,7,metro code,6,31551,,,,,,,,,,
June,,2015,8,metro codes,6,28780,,,,,,,,,,
June,,2015,29,metro council,6,7012,,,,,,,,,,
June,,2015,8,metro dog ordinances,6,28780,,,,,,,,,,
June,,2015,14,metro maps,6,18917,,,,,,,,,,
June,,2015,8,Metro maps,6,28780,,,,,,,,,,
June,,2015,14,metro parks,6,18917,,,,,,,,,,
June,,2015,7,metro police,6,31551,,,,,,,,,,
June,,2015,35,metro water,6,5316,,,,,,,,,,
June,,2015,9,metro water services,6,26399,,,,,,,,,,
June,,2015,9,metropolitan public schools,6,26399,,,,,,,,,,
June,,2015,13,mnps,6,20168,,,,,,,,,,
June,,2015,13,movies in the park,6,20168,,,,,,,,,,
June,,2015,9,Movies in the park,6,26399,,,,,,,,,,
June,,2015,9,mug shots,6,26399,,,,,,,,,,
June,,2015,7,Mug shots,6,31551,,,,,,,,,,
June,,2015,23,Mugshots,6,9894,,,,,,,,,,
June,,2015,23,mugshots,6,9894,,,,,,,,,,
June,,2015,8,municipal bonds,6,28780,,,,,,,,,,
June,,2015,7,musician coner,6,31551,,,,,,,,,,
June,,2015,11,name change,6,22840,,,,,,,,,,
June,,2015,84,Nashville,6,1279,,,,,,,,,,
June,,2015,25,nashville next,6,8768,,,,,,,,,,
June,,2015,13,Nashville next,6,20168,,,,,,,,,,
June,,2015,11,Nashville shores,6,22840,,,,,,,,,,
June,,2015,16,NCAC,6,16227,,,,,,,,,,
June,,2015,8,neighborhood curb parking space,6,28780,,,,,,,,,,
June,,2015,7,no call list,6,31551,,,,,,,,,,
June,,2015,7,noise complaints,6,31551,,,,,,,,,,
June,,2015,14,notary,6,18917,,,,,,,,,,
June,,2015,8,notary public,6,28780,,,,,,,,,,
June,,2015,7,Office support jobs,6,31551,,,,,,,,,,
June,,2015,8,on street parking,6,28780,,,,,,,,,,
June,,2015,8,online property maps,6,28780,,,,,,,,,,
June,,2015,9,open data,6,26399,,,,,,,,,,
June,,2015,8,open range,6,28780,,,,,,,,,,
June,,2015,11,order of protection,6,22840,,,,,,,,,,
June,,2015,7,outstanding warrants,6,31551,,,,,,,,,,
June,,2015,15,paint disposal,6,17757,,,,,,,,,,
June,,2015,7,Paint disposal,6,31551,,,,,,,,,,
June,,2015,16,parking,6,16227,,,,,,,,,,
June,,2015,17,parks,6,15102,,,,,,,,,,
June,,2015,26,parthenon,6,8239,,,,,,,,,,
June,,2015,21,Parthenon,6,11275,,,,,,,,,,
June,,2015,9,passport,6,26399,,,,,,,,,,
June,,2015,11,pay,6,22840,,,,,,,,,,
June,,2015,61,pay plan,6,2207,,,,,,,,,,
June,,2015,39,pay scale,6,4519,,,,,,,,,,
June,,2015,32,payroll,6,6069,,,,,,,,,,
June,,2015,11,Peeler park,6,22840,,,,,,,,,,
June,,2015,8,pension,6,28780,,,,,,,,,,
June,,2015,9,pension calculator,6,26399,,,,,,,,,,
June,,2015,8,percy warner parking lot map,6,28780,,,,,,,,,,
June,,2015,14,permit,6,18917,,,,,,,,,,
June,,2015,8,permit bond,6,28780,,,,,,,,,,
June,,2015,7,Permit forms,6,31551,,,,,,,,,,
June,,2015,10,permit tracking,6,24413,,,,,,,,,,
June,,2015,45,permits,6,3654,,,,,,,,,,
June,,2015,7,persons that have warrants served,6,31551,,,,,,,,,,
June,,2015,7,pets,6,31551,,,,,,,,,,
June,,2015,8,phone no. for personnel,6,28780,,,,,,,,,,
June,,2015,28,planning,6,7373,,,,,,,,,,
June,,2015,8,planning commision,6,28780,,,,,,,,,,
June,,2015,23,planning commission,6,9894,,,,,,,,,,
June,,2015,20,Planning Commission Members resumes,6,11950,,,,,,,,,,
June,,2015,13,planning department,6,20168,,,,,,,,,,
June,,2015,7,plumbing inspection,6,31551,,,,,,,,,,
June,,2015,115,police,6,713,,,,,,,,,,
June,,2015,30,Police,6,6674,,,,,,,,,,
June,,2015,18,police department,6,13846,,,,,,,,,,
June,,2015,7,Police department,6,31551,,,,,,,,,,
June,,2015,9,police dept,6,26399,,,,,,,,,,
June,,2015,8,police media release,6,28780,,,,,,,,,,
June,,2015,39,police report,6,4519,,,,,,,,,,
June,,2015,14,police reports,6,18917,,,,,,,,,,
June,,2015,11,Police reports,6,22840,,,,,,,,,,
June,,2015,14,policies and procedures,6,18917,,,,,,,,,,
June,,2015,10,Poll worker pay,6,24413,,,,,,,,,,
June,,2015,22,pool,6,10472,,,,,,,,,,
June,,2015,9,pools,6,26399,,,,,,,,,,
June,,2015,9,population,6,26399,,,,,,,,,,
June,,2015,35,procurement,6,5316,,,,,,,,,,
June,,2015,27,property,6,7822,,,,,,,,,,
June,,2015,8,Property,6,28780,,,,,,,,,,
June,,2015,30,property assessor,6,6674,,,,,,,,,,
June,,2015,8,Property assessor,6,28780,,,,,,,,,,
June,,2015,8,property map,6,28780,,,,,,,,,,
June,,2015,156,property maps,6,290,,,,,,,,,,
June,,2015,10,Property maps,6,24413,,,,,,,,,,
June,,2015,7,Property Maps,6,31551,,,,,,,,,,
June,,2015,21,property records,6,11275,,,,,,,,,,
June,,2015,8,property search,6,28780,,,,,,,,,,
June,,2015,7,Property search,6,31551,,,,,,,,,,
June,,2015,19,property tax,6,12942,,,,,,,,,,
June,,2015,12,Property tax,6,21410,,,,,,,,,,
June,,2015,9,property tax assessor,6,26399,,,,,,,,,,
June,,2015,11,property tax records,6,22840,,,,,,,,,,
June,,2015,45,property taxes,6,3654,,,,,,,,,,
June,,2015,8,public arrest records,6,28780,,,,,,,,,,
June,,2015,7,public bathroom laws,6,31551,,,,,,,,,,
June,,2015,20,public defender,6,11950,,,,,,,,,,
June,,2015,21,public records,6,11275,,,,,,,,,,
June,,2015,7,Public records,6,31551,,,,,,,,,,
June,,2015,8,public records request,6,28780,,,,,,,,,,
June,,2015,73,public works,6,1641,,,,,,,,,,
June,,2015,15,Public works,6,17757,,,,,,,,,,
June,,2015,9,Public Works,6,26399,,,,,,,,,,
June,,2015,14,purchasing,6,18917,,,,,,,,,,
June,,2015,11,real property,6,22840,,,,,,,,,,
June,,2015,8,RECENT BOOKINGS,6,28780,,,,,,,,,,
June,,2015,16,records,6,16227,,,,,,,,,,
June,,2015,13,recycle,6,20168,,,,,,,,,,
June,,2015,25,recycling,6,8768,,,,,,,,,,
June,,2015,13,Recycling,6,20168,,,,,,,,,,
June,,2015,27,register of deeds,6,7822,,,,,,,,,,
June,,2015,7,register to vote,6,31551,,,,,,,,,,
June,,2015,9,REGULATIONS FOR A BLASTING PERMIT,6,26399,,,,,,,,,,
June,,2015,12,Report a code violation,6,21410,,,,,,,,,,
June,,2015,7,Residential house size,6,31551,,,,,,,,,,
June,,2015,12,restoration of increments,6,21410,,,,,,,,,,
June,,2015,7,Retired principles,6,31551,,,,,,,,,,
June,,2015,11,retirement,6,22840,,,,,,,,,,
June,,2015,8,Retirement,6,28780,,,,,,,,,,
June,,2015,13,REWARD,6,20168,,,,,,,,,,
June,,2015,11,riverfront park,6,22840,,,,,,,,,,
June,,2015,8,road closures,6,28780,,,,,,,,,,
June,,2015,9,robert christy,6,26399,,,,,,,,,,
June,,2015,7,rosebank contextual overlay,6,31551,,,,,,,,,,
June,,2015,26,salaries,6,8239,,,,,,,,,,
June,,2015,21,salary,6,11275,,,,,,,,,,
June,,2015,12,schools,6,21410,,,,,,,,,,
June,,2015,13,section 8,6,20168,,,,,,,,,,
June,,2015,7,section 8 housing,6,31551,,,,,,,,,,
June,,2015,12,self service,6,21410,,,,,,,,,,
June,,2015,7,Seniors home repair assistance,6,31551,,,,,,,,,,
June,,2015,9,setback,6,26399,,,,,,,,,,
June,,2015,13,sewer map,6,20168,,,,,,,,,,
June,,2015,10,sewer maps,6,24413,,,,,,,,,,
June,,2015,8,sex offenders,6,28780,,,,,,,,,,
June,,2015,8,shelby bottoms,6,28780,,,,,,,,,,
June,,2015,7,sheriff,6,31551,,,,,,,,,,
June,,2015,13,sheriff's office,6,20168,,,,,,,,,,
June,,2015,7,shonda gordon,6,31551,,,,,,,,,,
June,,2015,26,short term rental,6,8239,,,,,,,,,,
June,,2015,9,Short term rental,6,26399,,,,,,,,,,
June,,2015,8,short term rental permit,6,28780,,,,,,,,,,
June,,2015,15,short term rentals,6,17757,,,,,,,,,,
June,,2015,11,sidewalks,6,22840,,,,,,,,,,
June,,2015,7,smith springs elementary,6,31551,,,,,,,,,,
June,,2015,7,smoking,6,31551,,,,,,,,,,
June,,2015,7,snap,6,31551,,,,,,,,,,
June,,2015,10,staff,6,24413,,,,,,,,,,
June,,2015,18,staff directory,6,13846,,,,,,,,,,
June,,2015,24,stormwater,6,9261,,,,,,,,,,
June,,2015,12,street closure,6,21410,,,,,,,,,,
June,,2015,8,strp,6,28780,,,,,,,,,,
June,,2015,10,summer camp,6,24413,,,,,,,,,,
June,,2015,11,support jobs in food service,6,22840,,,,,,,,,,
June,,2015,9,Surplus,6,26399,,,,,,,,,,
June,,2015,12,Susanne Thompson,6,21410,,,,,,,,,,
June,,2015,7,swim lessons,6,31551,,,,,,,,,,
June,,2015,10,swimming,6,24413,,,,,,,,,,
June,,2015,10,swimming pools,6,24413,,,,,,,,,,
June,,2015,8,Swimming Rules Signs,6,28780,,,,,,,,,,
June,,2015,30,tax assessor,6,6674,,,,,,,,,,
June,,2015,7,Tax records,6,31551,,,,,,,,,,
June,,2015,9,tax sales,6,26399,,,,,,,,,,
June,,2015,11,teacher of the year,6,22840,,,,,,,,,,
June,,2015,10,Telephone number,6,24413,,,,,,,,,,
June,,2015,13,things to do nearby,6,20168,,,,,,,,,,
June,,2015,7,tommy bradley,6,31551,,,,,,,,,,
June,,2015,22,Traffic,6,10472,,,,,,,,,,
June,,2015,19,traffic,6,12942,,,,,,,,,,
June,,2015,11,traffic accident report,6,22840,,,,,,,,,,
June,,2015,7,traffic court,6,31551,,,,,,,,,,
June,,2015,30,traffic incidents,6,6674,,,,,,,,,,
June,,2015,15,traffic signal maintenance,6,17757,,,,,,,,,,
June,,2015,10,traffic tickets,6,24413,,,,,,,,,,
June,,2015,8,training,6,28780,,,,,,,,,,
June,,2015,9,Transportion field supervisor,6,26399,,,,,,,,,,
June,,2015,21,trash,6,11275,,,,,,,,,,
June,,2015,11,Trash,6,22840,,,,,,,,,,
June,,2015,9,trash collection,6,26399,,,,,,,,,,
June,,2015,11,trash pick up,6,22840,,,,,,,,,,
June,,2015,7,Trash pick up,6,31551,,,,,,,,,,
June,,2015,8,trash pickup,6,28780,,,,,,,,,,
June,,2015,24,trustee,6,9261,,,,,,,,,,
June,,2015,9,unemployment,6,26399,,,,,,,,,,
June,,2015,14,urban zoning overlay,6,18917,,,,,,,,,,
June,,2015,14,vacation,6,18917,,,,,,,,,,
June,,2015,11,Vacation rentals,6,22840,,,,,,,,,,
June,,2015,13,vehicle registration,6,20168,,,,,,,,,,
June,,2015,7,vendor,6,31551,,,,,,,,,,
June,,2015,7,visitation,6,31551,,,,,,,,,,
June,,2015,16,vital records,6,16227,,,,,,,,,,
June,,2015,15,voter registration,6,17757,,,,,,,,,,
June,,2015,14,voya,6,18917,,,,,,,,,,
June,,2015,14,warner park,6,18917,,,,,,,,,,
June,,2015,11,warrant search,6,22840,,,,,,,,,,
June,,2015,8,Warrant search,6,28780,,,,,,,,,,
June,,2015,43,warrants,6,3912,,,,,,,,,,
June,,2015,28,Warrants,6,7373,,,,,,,,,,
June,,2015,42,water,6,4063,,,,,,,,,,
June,,2015,8,water pressure,6,28780,,,,,,,,,,
June,,2015,16,water services,6,16227,,,,,,,,,,
June,,2015,46,wave country,6,3497,,,,,,,,,,
June,,2015,37,Wave country,6,4896,,,,,,,,,,
June,,2015,8,Wave pool,6,28780,,,,,,,,,,
June,,2015,18,web pro,6,13846,,,,,,,,,,
June,,2015,9,weddings,6,26399,,,,,,,,,,
June,,2015,9,west eastland,6,26399,,,,,,,,,,
June,,2015,7,"what does ""lp"" field stand for?",6,31551,,,,,,,,,,
June,,2015,15,wic,6,17757,,,,,,,,,,
June,,2015,7,William Barnes Fund,6,31551,,,,,,,,,,
June,,2015,7,youtube,6,31551,,,,,,,,,,
June,,2015,72,zoning,6,1668,,,,,,,,,,
June,,2015,8,Zoning,6,28780,,,,,,,,,,
June,,2015,8,zoning code,6,28780,,,,,,,,,,
June,,2015,11,zoning codes,6,22840,,,,,,,,,,
June,,2015,21,zoning hearing,6,11275,,,,,,,,,,
June,,2015,26,zoning map,6,8239,,,,,,,,,,
June,,2015,11,zoning ordinance,6,22840,,,,,,,,,,
July,,2015,8,fire,7,28780,,,,,,,,,,
July,,2015,24,2007 General election,7,9261,,,,,,,,,,
July,,2015,12,2007 general election results,7,21410,,,,,,,,,,
July,,2015,11,2015 resignations,7,22840,,,,,,,,,,
July,,2015,8,2015sp 062 001,7,28780,,,,,,,,,,
July,,2015,13,4210 harding pike,7,20168,,,,,,,,,,
July,,2015,12,4412 Westlawn drive,7,21410,,,,,,,,,,
